 Andhra Pradesh,,,,,,,,,
17, Fatehpur,1,Hathgaon,1,Airayan,1,Bhitaura,,
,,,,2,Amauli,,,,
,,,,3,Bahua,,,,
,,,,4,Dhata,,,,
,,,,5,Haswa,,,,
,,,,6,Malawan,,,,
,,,,7,Teliyani,,,,
18, Firozabad,,,1,Aron,1,Firozabad,,
,,,,,,2,Khairgarh,,
,,,,,,3,Narkhi,,
,,,,,,4,Shikohabad,,
,,,,,,5,Tundla,,
19,GAUTAMBUDHNAGAR,1,Dadri,,,1,Bisrakh,,
,,2,Dankaur,,,2,Jewar,,
20, Ghaziabad,,,,,1,Bhojpur,,
,,,,,,2,Loni,,
,,,,,,3,Razapur,,
21,Ghazipur,1,Barachawar,1,Ghazipur,,,,
,,2,Deokali,2,Manihari,,,,
,,3,Sadat,3,Muhammadabad,,,,
22,Hamirpur,1,Sumerpur,,,,,,
23,Hapur,,,,,1,Garh,,
,,,,,,2,Hapur,,
,,,,,,3,Simbholi,,
24,MAHAMAYANAGAR,1,Sadabad,1,Hathras,1,Mursan,,
,,,,,,2,Sahpau,,
,,,,,,3,Sasni,,
25,Jaunpur,1,Barsathi,1,Buxa,1,Badlapur,,
,,2,Dharmapur,2,Dobhi,2,Karanja Kalan,,
,,3,Madiyahun,,,3,Kerakat,,
,,4,Ram Nagar,,,4,Maharajganj,,
,,5,Rampur,,,5,Muftiganj,,
,,,,,,6,Sikrara,,
,,,,,,7,Sirkoni,,
26,Kannauj,,,,,1,Jalalabad,,
,,,,,,2,Talgram,,
27,Kanpur Nagar,1,Ghatampur,,,1,Kalyanpur,,
,,2,Sarsaul,,,,,,
,,3,Shivrajpur,,,,,,
28,Kasganj,1,Ganj Dundwara,,,1,Kasganj ,,
,,2,Soron,,,2,Sahawar,,
29,Kaushambi,,,1,Kara,1,Chail,,
,,,,2,Manjhanpur,2,Moorat Ganj,,
,,,,3,Newada,3,Sirathu,,
30,LACKNOW,,,,,1,Chinhat,,
,,,,,,2,Sarojini Nagar,,
31,Mahoba,,,1,Charkhari,1,Jaitpur,,
,,,,2,Kabrai,2,Panwari,,
32,Mainpuri,,,,,1,Barnahal,,
33,Mathura,,,1,Farah,1,Baldeo,,
,,,,,,2,Nohjhil,,
,,,,,,3,Raya,,
34,Meerut,,,1,Machhara,1,Kharkhoda,,
,,,,2,Meerut,2,Rajpura,,
,,,,3,Parichhat Garh,,,,
35,Mirzapur,1,City,1,Chanbey,,,,
,,2,Sikhar,2,Kon,,,,
,,,,3,Majhawan,,,,
36,Moradabad,,,1,Bhagatpur Tanda,1,Bilari,,
,,,,2,Chhajlet,2,Dilari,,
37,Muzaffarnagar,,,1,Shahpur,1,Bhaghara,,
,,,,,,2,Budhana,,
,,,,,,3,Charthawal,,
38,Pratapgarh,,,1,Baba Bekhernath,1,Aspur-Deosara,,
,,,,,,2,Gaura,,
,,,,,,3,Lakshmanpur,,
,,,,,,4,Lalganj,,
,,,,,,5,Mandhata,,
,,,,,,6,Mangraura,,
,,,,,,7,Patti,,
,,,,,,8,Pratapgarh Sadar,,
,,,,,,9,Rampur-Sangramgarg,,
,,,,,,10,Sandwa -Chandrika,,
,,,,,,11,Shivgarh,,
39,Raibareli,,,1,Sareni,,,,
40,Rampur,,,,,1,Chamraua,,
,,,,,,2,Saidnagar,,
,,,,,,3,Shahabad,,
,,,,,,4,Swar,,
41,SHARANPUR,,,1,Muzafarabad,1,Baliakheri,,
,,,,2,Puwarka,2,Deoband,,
,,,,,,3,Gangoh,,
,,,,,,4,Nagal,,
,,,,,,5,Nakur,,
,,,,,,6,Nanauta,,
,,,,,,7,Rampur,,
,,,,,,8,Saduli  Qudim,,
,,,,,,9,Sarsawa,,
42,Sambhal,,,1,Asmoli,1,Bahjoi,,
,,,,2,Gunnaur,2,Baniakhera,,
,,,,3,Junawai,3,Pawansa,,
,,,,,,4,Sambhal,,
43,SANTRAVIDASNAGAR,1,Abholi,1,Bhadohi,,,,
,,2,Aurai,2,Gyanpur,,,,
,,3,Deegh,,,,,,
,,4,Suriyawan,,,,,,
44,Shamli,,,1,Shamli,1,Kairana,,
,,,,2,Thana Bhawan,2,Kandhala,,
,,,,,,3,Un,,
45,Sonbhadra,1,Ghorawal,,,,,,
46,Unnao,1,Sikandar Sirausi,,,,,,
47,Varanasi,1,Baragaon,,Pindra,1,Arajiline,,
,,2,Chiraigaon,,,2,Harhuwa,,
,,3,Cholapur,,,,,,
 Uttarakhand,,,,,,,,,
1,Udham Singh Nagar,1,Khatima,1,Kashipur,,,,
 West Bengal,,,,,,,,,
1,Malda,1,Habibpur,,,,,,
2,Murshidabad,1,Barwan,,,,,,
,,2,Bhagabangola-I,,,,,,
,,3,Bhagabangola-Ii,,,,,,
,,4,Bharatpur-I ,,,,,,
,,5,Bharatpur-Ii ,,,,,,
,,6,Domkal,,,,,,
,,7,Jalangi,,,,,,
,,8,Kandi,,,,,,
,,9,Khargram,,,,,,
,,10,Lalgola,,,,,,
,,11,Mur-Jiaganj,,,,,,
,,12,Nabagram,,,,,,
,,13,Nowda,,,,,,
,,14,Raninagar-I ,,,,,,
,,15,Raninagar-Ii,,,,,,
,,16,Sagardighi,,,,,,
,,17,Suti-Ii ,,,,,,
3,Nadia,1,Chapra,,,,,,
,,2,Hanskhali,,,,,,
,,3,Kaligunj,,,,,,
,,4,Karimpur-I,,,,,,
,,5,Karimpur-Ii,,,,,,
,,6,Krishnaganj,,,,,,
,,7,Krishnagar-I,,,,,,
,,8,Nakashipara,,,,,,
,,9,Ranaghat-Ii,,,,,,
,,10,Tehatta-I,,,,,,
,,11,Tehatta-Ii,,,,,,
4,North 24-Parganas,1,Barrackpore-Ii ,,,,,,
5,Hooghly,1,Arambag,,Goghat-II,,,,
,,2,Chanditala-I ,,,,,,
,,3,Chanditala-Ii ,,,,,,
,,4,Dhaniakhali,,,,,,
,,5,Goghat-I,,,,,,
,,6,Jangipara,,,,,,
,,7,Khanakul-I,,,,,,
,,8,Pandua,,,,,,
,,9,Polba-Dadpur,,,,,,
,,10,Purshura,,,,,,
,,11,Singur,,,,,,
,,12,Tarakeswar,,,,,,
6,Burdwan,1,Bhatar,,,,,,
,,2,Kalna-Ii ,,,,,,
,,3,Katwa-I ,,,,,,
,,4,Katwa-Ii ,,,,,,
,,5,Ketugram-I ,,,,,,
,,6,Ketugram-Ii ,,,,,,
,,7,Memari-Ii ,,,,,,
,,8,Mongalkote,,,,,,
,,9,Monteswar,,,,,,
,,10,Raina-I ,,,,,,
,,11,Raina-I I,,,,,,
7,Birbhum,1,Labhpur,,,,,,
,,2,Murarai-Ii ,,,,,,
,,3,Nalhati-Ii ,,,,,,
,,4,Nanoor,,,,,,
,,5,Rampurhat-Ii ,,,,,,
,,6,Sainthia,,,,,,
8,Bankura,1,Bishnupur,,,,,,
9,Purba Medinipore,1,Bhagawanpur-I ,,,,,,
,,2,Bhagawanpur-Ii ,,,,,,
,,3,Egra-I,,,,,,
,,4,Egra-Ii,,,,,,
,,5,Kolaghat (Panskura-Ii),,,,,,
,,6,Moyna,,,,,,
,,7,Panskura-I ,,,,,,
,,8,Potashpur-I,,,,,,
,,9,Potashpur-Ii,,,,,,
10,Paschim Medinipore,1,Chandrakona-Ii ,,,,,,
,,2,Dantan-Ii,,,,,,
,,3,Daspur-Ii,,,,,,
,,4,Debra,,,,,,
,,5,Ghatal,,,,,,
,,6,Pingla,,,,,,
,,7,Sabang,,,,,,
Daman & Diu,,,,,,,,,
1,DIU,0,,1,Diu,,,,
 Lakshadweep,,,,,,,,,
1,Agatti,1,Agatti,,,,,,
,Amini,2,Amini,,,,,,
,Kavaratti,3,Kavaratti,,,,,,
Pondicherry,,,,,,,,,
1,PUDUCHERY,,,,,1,PUDUCHERRY TALUK,1,Yanam
